twitter_user_id,friend_degree_avg,friend_degree_max,friend_degree_min,friend_degree_var,follower_degree_avg,follower_degree_max,follower_degree_min,follower_degree_var
86192099,3107.840705,3105212,0,1613796490,6719.143979,4972926,0,8957028006
1704469674,3084.850829,239143,0,277811413.1,4753.359116,280092,0,629514445.6
19858924,3226.375609,3105211,0,1820227678,8358.008487,4972955,0,12533089070
130857126,3334.594012,1286656,0,1342572708,7079.670659,2036823,0,4487830349
528528903,1592.655172,5186,15,2564608.571,3731.310345,36077,7,74056260.9
103085575,2676.44557,808859,0,505675004.1,5715.724304,2333844,0,4324016478
20228559,6640.987469,2006422,0,3159866256,35804.07786,94028529,0,1.54E+12
15673183,2596.906963,1286656,0,586258489.5,5991.351001,4738105,0,4781025680
386776248,2404.604539,1513685,0,517689334.7,4600.591282,4973126,0,3874968654
2819552283,3779.896603,697880,5,856859086.4,4982.983752,683855,4,1080924903
36924726,1442.647538,1173309,0,163913051.1,2425.703619,5969340,0,1857693151
142994950,8216.8675,1286574,0,3954285820,14077.39375,2036803,0,11787956503
215206530,4271.342415,1461838,0,1662544862,9921.753406,4973428,0,11580648673
2176717478,5928.661417,549559,3,1289362935,8992.362205,794118,0,2981406391
494828691,3020.316628,2017447,0,990837729,6541.308877,4973478,0,7776091221
128590458,1728.363636,11897,0,4186054.179,35549.8961,2086574,0,56926119026
20148039,2233.331546,860785,0,231966523,4941.356712,4973545,0,4250300346
36154400,4446.027855,486872,0,600145552.2,19938.72423,5901716,0,46486834628
50267356,33744.34211,1223662,17,38273222383,31595.78947,1116387,6,31845143865
80697605,3772.911111,1286565,0,2155299892,5839.840741,2036795,0,4890176521
382612033,4091.4,246799,17,600235679.9,17019.59,1051944,2,11670661695
1469686752,2562.915089,996154,0,432287706.2,7151.211434,4973611,0,8563545113
3072168695,2771.42255,1286563,4,1065991626,4771.437278,2036798,0,3960530740
27718919,1422.125,5189,16,2440371.609,4691.5,36077,12,140844176.3
92498317,2427.293658,3105122,0,933636339.5,6014.810705,5969293,0,8465518562
225857392,2435.653095,996152,0,285532116.8,4881.156247,4973978,0,3696532497
2863905923,5207.052503,1286552,0,2528072722,7528.622711,2036815,0,6392414369
20124345,3407.541478,419480,0,609932882.9,7173.838612,694252,0,2200389748
430299812,6137.634371,1286552,0,2400201416,9217.136101,2036815,0,6209391736
116855481,5680.932021,2017515,0,4632963793,9368.421941,4378346,0,15866265876
91786287,2260.266292,3105106,0,1244746401,5136.873737,4974186,0,6691601047
3084691864,8446.747312,1286549,7,8833422074,13074,2036816,1,22160715469
3039502624,9943.380109,1286549,0,3430990413,15225.60899,2036816,0,8448665859
478891321,15810.0989,1286549,7,17946262413,32354.02198,2036816,0,50334188366
237700394,2075.247466,2017521,0,555206658.3,5689.435063,4974343,0,6320479421
865128397,15305.59767,1816191,0,9537945256,21206.62002,3235472,0,22782374124
112814041,6759.75,1286545,0,5658634996,20722.10616,2086675,0,29422463803
3034417965,1738.8,8691,68,3909968.08,5863.52,51241,3,207987196.5
60585651,2315.827351,3105096,0,1003921129,5508.956525,4974468,0,6274074533
76948062,3406.671875,1286542,0,1746302754,6245.397917,2036803,0,4814340590
23424533,3877.224856,1969950,0,1983161982,6310.0948,3238437,0,5074995747
3094724475,11007.86826,1286541,40,10050591072,15779.11976,2036802,1,24842874520
2982284249,6593.464286,39543,947,85801648.96,8321.785714,152144,23,861214022
508707905,10623.57109,2017555,0,7934795189,17270.29377,4378437,0,30554505990
2342164885,4841.845279,1286544,0,1555608029,8529.84471,2036791,0,4324959984
1693194818,1668.555556,13879,15,5494428.215,3152.746032,36077,5,45865006.38
955161218,6599.494302,1281008,2,1933934316,8459.352564,2036654,0,3973033475
3329615980,1722.75,4456,463,1642364.188,487.25,2450,1,578430.9375
955161218,6599.5349,1281008,2,1933957002,8459.352564,2036655,0,3973036724
3329615980,1722.75,4456,463,1642364.188,487.25,2450,1,578430.9375
955161218,6599.623219,1281008,2,1933983945,8459.343305,2036655,0,3973036166
3329615980,1722.75,4456,463,1642364.188,487.25,2450,1,578430.9375
955161218,6599.732906,1281004,2,1934013903,8459.346154,2036648,0,3973026201
3329615980,1722.75,4456,463,1642364.188,487.375,2450,1,578451.4844
2776642906,9625.560886,1281004,6,7983111151,13830.00738,2036648,0,17702089897
357805905,1924.249412,1221709,1,279687732.2,4162.298871,4928465,0,3746354386
396797216,2915.556189,1281003,6,772043735.3,4671.942997,2036645,0,2594227651
147734164,2723.20769,1029225,1,542949021.1,5229.237408,4842460,0,4134116116
254754156,2684.539007,1281004,3,1000136863,5096.951537,2036636,0,3353627763
299704578,7548.558935,1281004,4,6279150268,12371.8365,2036636,0,16137230467
132236753,2209.197251,1029222,1,339943330.5,5119.793957,4928879,0,4622767501
571158028,3697.551311,1280996,2,1546840274,8865.809488,12762566,0,43780185161
132528481,8062.978166,1280996,3,7188912263,14855.20524,2036631,1,18709546657
3127074352,8706.084091,1280996,3,5647395683,13811.41136,2036632,1,13671895538
3387996465,3299.703422,395175,1,348812520.1,5373.134347,705430,0,1398729698
106679817,3931.492473,1280996,2,1841295725,6793.694624,2036632,0,5263884248
858757436,3603.524752,200578,4,393601705.4,11852.42574,719432,3,5773075669
20253722,4719.229295,1280996,2,1667968350,7372.199629,2036632,0,3775201225
610142104,5991.791887,1280996,11,3268818370,10391.99647,2036632,0,8213819208
3108186814,22143.92188,1280996,44,25159497158,34846.04688,2036632,5,63625977266
248186795,2332.980373,809901,0,288981969.8,4703.732384,2321650,0,2514452845
115020134,4070.989374,1280990,6,1312377707,7408.477629,2036626,0,3775272118
153914621,2062.285436,1029220,1,334067092.8,4542.448293,4929169,0,4351546159
68391291,11021.67647,1288819,1,5960192431,15618.74118,2036624,0,10589977891
20229729,3091.34646,865360,1,575897656.4,5605.733578,2321681,0,3021518622
130133607,4186.674901,3109472,3,3479738966,8153.05045,4929307,0,14259490226
79130132,7401.669492,1280982,4,4853309072,11281.59887,2036618,1,12049013002
245849058,1862.6217,1544522,0,317245315.3,4630.402574,8131935,0,6639717845
172657974,13939.65538,1413310,1,6390615177,25168.84615,1771193,0,18090950130
2416910936,9081.379577,1280986,9,3443429089,11530.62254,2036617,0,6023976789
57148778,3926.37594,275300,1,599682299.3,21161.40602,2079739,0,32914131976
961062661,5515.917254,556696,7,1007091642,8499.887324,717158,0,2195644290
14395178,2735.96371,1603120,1,686053376,7323.661624,4929521,0,8696923448
2902930059,3502.026336,865361,1,848112460.3,6988.185919,2321764,0,4078851506
345215801,9659.235894,1280987,2,3383927370,13529.05582,2578897,0,9384712757
2205752888,12756.92614,1409063,4,5797027841,18738.35552,2036618,0,13293596084
118117970,3939.610817,1280987,3,1527444608,5409.470899,2036618,0,3349351867
17298241,3062.243385,3109441,1,1624448894,8180.26407,6245336,0,14564782280
3039349901,2595.240602,35732,17,17571448.89,4915.631579,277230,0,598295104
20688804,1690.402082,843972,1,152557172.6,4012.391469,4929782,0,3578680077
3244940967,2080.775641,84591,11,32724095.69,3730.567308,213243,0,245832276.6
21346129,8335.993483,3109435,1,8387984476,13367.47038,4702511,0,21715957266
475138726,5605.124722,1280986,5,1955034970,8646.795843,2036610,0,4946935647
26584956,1973.320863,1607850,1,339850229.5,4268.750497,4930098,0,4287292172
26007404,5972.745808,1280979,1,2765671629,9730.948808,2133880,0,9173163631
129175534,1638.430769,19443,3,4256923.482,11067.52308,2079972,0,13726049707
615011876,2624.723077,291641,1,170816255.7,8185.590533,2322125,0,6116028048
2834640796,3171.12931,120166,1,146579747.3,5658.75,284331,0,837317201.2
2288178812,1098.75,11509,7,3132734.938,3035.361111,123514,1,226123499
407741330,2397.313503,1607918,0,438703387.9,5633.428709,4932150,0,5543494513
387806419,7354.7808,982732,9,3560293610,8892.2336,1025901,0,4006357064
253490735,2493.707005,1611815,1,395469842.2,5916.13988,4932319,0,6279113602
610074558,5346.347107,348769,8,595915682.2,8003.786777,661772,0,1981884014
2825883455,3420.75292,1280956,5,1602477052,4602.5885,2036608,0,3973064206
3030160806,4816.73293,1615244,2,2426753190,10725.47973,4341319,0,12442581423
1723301382,5689.684466,1280956,4,4108435818,8912.012136,2036608,0,10484448414
206986175,5703.94008,1280956,3,2861788880,8644.635153,2036608,0,6583395318
21408041,2657.114609,1617809,1,689353000.7,6079.990562,4932503,0,6840603188
101262304,28449.93607,1892283,0,9956220226,39849.47071,4932583,0,21355730515
20000725,1388.957692,1626246,1,166892971.4,2971.305569,11414911,0,5772852595
381049055,8853.492901,1280938,3,5541928849,13285.01623,2036586,0,11734642587
711964386,5993.491329,698373,2,1796822032,9629.685934,1683507,0,6982296952
277496722,3080.821582,865322,1,445975201.9,6548.160842,4933129,0,6125516224
1140683299,10343.10952,1872905,1,7763676994,15400.387,3247719,0,18809026015
191074455,3742.25283,1444823,1,1226319122,7996.234628,2322360,0,5409395767
6774982,4022.834711,628724,3,548539636.6,86786.41022,92714113,0,6.58E+12
1086188929,7577.82153,1280929,3,5049743386,11115.19547,2036578,0,12399826461
15133808,2824.706157,1481971,1,785562010.8,5229.335684,4933342,0,4808097458
61862447,5251.554762,1280918,1,2290618715,8337.595238,2036568,0,5032712003
2699190565,5085.434389,1280918,8,2690548008,7783.912519,2036568,0,6942476623
1114522266,3359.114458,1626288,1,1443994759,6822.40261,4341889,0,6605816143
851533627,6212.988717,1280918,22,2966355657,10271.51058,2036567,1,8820073817
124152473,2044.554163,73552,7,12859817.14,18582.22202,4933503,0,37127755943
279545611,1061.024793,9276,29,2165227.776,1103.487603,21807,18,7456308.184
2922399688,4830.698994,1626937,2,3201294861,9592.7217,4341912,0,13100757957
8.21371E+17,4365.145455,45872,2,78174870.74,6082.690909,90308,1,206809607.6
537216043,3983.719217,1280918,10,1990658835,6305.762946,2036568,0,5064742888
138537503,2007.75641,14489,26,7216619.312,5301.064103,277422,3,984154716.1
199632404,4254.641221,120178,19,151489410.4,9542.29771,284446,4,1355668610
28803498,8378.937028,1280918,11,4801881040,12601.41814,2036568,0,11711159665
3036280263,2421.615938,3109269,1,1841741378,5058.937005,4702352,0,6958779568
418116925,1758.984615,12929,49,5361962.938,6110.415385,277425,2,1173343036
62093763,6915.420482,1280914,1,2728968598,10926.83494,2036560,0,8227160083
1417840321,3789.370422,809870,2,737199338.6,8223.122428,2322513,0,6249732971
1430228162,4270.879534,1280914,15,2244585483,7097.137306,2036557,1,6840547938
72341341,2354.181926,858740,1,254845080,5803.615339,4933749,0,4931787467
1305528373,3230.753259,1444904,1,1023369609,5400.310987,2322538,0,3047630112
883173469,3316.21432,1635672,2,1255958499,6397.583293,4342663,0,6675421545
2586231522,14421.25455,299940,1,2553397819,19743.34545,300185,0,3920293507
114781264,4958.250509,1280932,5,1537525727,12276.09233,2036553,0,8320408962
17685009,3466.618532,1503822,1,947831057.2,9671.751972,12766062,0,25287642507
378070216,2435.805142,432746,2,172695708.6,3276.508796,420954,0,344038689
489221664,3895.455927,698357,2,854948050.8,5112.470111,679928,0,1195984928
130640704,10004.63854,1897229,3,6595552671,14874.15072,3249608,0,17784642502
482866177,1787.403908,1221911,1,255446220.7,4037.65518,5996389,0,4320979288
388250401,3099.159363,3109175,1,1297157659,6969.482072,4934486,0,7466180201
2469000333,1370.169435,44311,8,8810649.117,1946.863787,140053,0,95352356
328576792,3020.564787,1030545,1,564455739,6304.512735,4934621,0,5531544813
2399289469,3228.340611,89098,15,96141207.12,5592.28821,277474,3,599119818.1
167454696,3733.55665,698357,15,840692303.5,6239.192118,706865,0,1778634755
2848370703,7723.016,136748,3,432535122.8,12828.096,284544,0,1403019329
2979642791,2473.639868,865274,1,278825120.6,5063.155913,2322683,0,2928446596
311986618,1523.6351,809838,1,148229238.3,3633.7451,4934805,0,3739663745
401568431,3291.8125,1504039,1,951243394,6614.609375,3248872,0,5532227759
543443216,2261.720101,419778,1,224989541.1,4685.404532,684906,0,813865507
355623405,2062.75559,809832,1,186992270.7,5016.14346,3799789,0,3960512475
14077382,3291.612737,1650158,1,735646061.9,7648.550274,8132741,0,10232148724
391510019,7451.373434,1422272,1,2721606950,11109.90476,1703309,0,6396377623
144132870,7486.353312,685321,7,2561643014,26693.35016,5948639,1,1.12624E+11
21400725,4392.578829,698342,3,1003942971,77617.03228,92739258,0,6.46E+12
479644360,2823.710114,809825,1,415890565.7,8866.793447,4935337,0,13257023585
114505454,2289.606743,1650157,1,415198619.5,5571.595559,5969563,0,6505508985
19334591,4976.519,529444,4,928308411.7,22167.804,8009558,0,79173270403
2991735843,4147.188285,120201,11,186750040.5,5813.757322,284628,0,541024796.2
107722321,1599.632723,1650139,1,169991216,3090.7802,4936036,0,2817603408
27625137,2630.986264,120210,6,76414746.08,4468.67033,284667,0,430945919.9
140113193,8721.441026,472396,4,2688158888,18112.08718,1687574,3,16838375075
108654496,2043.851774,698339,1,142092247.7,4427.618269,2322980,0,2676545053
44548822,3676.690401,3109129,1,1584962991,9557.597494,4936453,0,11661576385
58836363,1597.18172,1503994,1,231066970.3,3456.685032,5636646,0,3173480226
81719888,4621.077412,828671,1,1002269713,8413.925477,1485150,0,3692646061
2704853871,874.6142857,5196,10,1432097.237,1142.614286,36123,0,19354472.64
278981081,2861.568548,120208,10,113981210.3,4248.439516,284762,1,442677413.1
131862459,2954.563651,865161,1,376590712.3,7214.132116,4937318,0,7791672853
338418908,10094.27479,1281755,10,4685814189,18872.50826,2036481,0,14180605531
5745912,3985.59797,438517,3,719201829.5,6318.216244,730030,0,1819750566
48044043,1819.26835,1281755,2,640241973.9,2422.613204,2036481,0,1739782680
7.54764E+17,1768.779661,58279,5,29754517.88,2235.355932,56765,0,45645103.52
890969652,2101.504202,15214,2,7935383.981,8141.655462,277652,0,1260506667
2737204784,1893.138554,96802,11,34887426.4,5417.542169,277652,1,594519662.9
1053637880,4694.222393,1281744,1,1721847398,8075.338957,2036518,0,3796161990
919914900,3893.551379,1281744,1,1294718580,6981.354653,2036520,0,3532074790
61052508,6513.467932,1281745,2,2522754306,10541.04483,2036526,0,6360642758
2736504321,1909.020408,15914,4,7850047.394,5048.646259,277680,2,609769167.6
20392734,2379.881,1281735,2,695851560.7,7325.507757,12768012,0,32690550942
631874663,2425.039066,1503973,1,452772444.9,5746.636263,4937977,0,4568249886
259707048,6525.896313,1282038,2,2925358288,9589.514977,2036591,0,6586245456
485146783,2901.597427,1503980,1,868829685.7,6018.370494,2323226,0,3807483856
262163061,2791.76604,1667064,1,990792426.3,6401.330896,11423029,0,15649473564
1190173345,2077.108463,208918,8,65954087.7,3289.7765,284798,0,215420175.5
180013616,2615.492374,1503946,1,676289884.7,5888.634558,4938226,0,5941599716
2478823452,3830.444853,1281943,16,3014578653,5513.998162,2036606,1,7637962265
1407283063,15561.45685,1281931,9,9150716065,23005.76142,2036605,0,23528275299
2271025438,3137.129393,1031208,4,750721779.9,6946.466254,3435565,0,7388621531
22504375,3890.507157,1281931,1,1170094158,9587.928937,2247756,0,9825401805
68701451,4496.174704,1544302,1,2553397887,13077.6697,8133790,0,61311417586
592985942,4640.547554,709586,3,1061080182,8207.903533,1502507,0,4933019684
91817305,4551.641129,709586,7,2049446693,8263.254032,1502507,1,9130658379
65433010,2814.065287,1281931,1,1540007019,4579.817675,2036608,0,3651222605
326184301,1451.233588,1032090,1,134904710.5,3169.521539,11428395,0,5897096487
393947529,4968.946825,1281915,1,1767441643,11881.3325,4938894,0,14792374950
2529571862,3464.721905,299857,1,363268734.6,4553.455238,300149,0,561450780.4
97648525,3065.07491,1503899,0,759102366.4,6269.667599,2323405,0,3990303522
222477026,3265.694081,3108969,1,1595448099,6863.65917,8133962,0,11951812757
245727810,6826.598592,1281907,13,5780455315,11213.65493,2036615,4,14876640861
261134741,6521.352697,1281907,2,1903003829,11092.76052,2036615,0,6273470274
110214790,2537.566125,66669,1,41031117.91,19102.09977,4335764,0,48490766061
2375470213,4938.310667,1281907,4,2412521278,6801.638667,2036618,0,5900335834
102958885,3132.500689,847956,4,532849691.2,7701.624346,4939154,0,9407674344
65113456,4115.820513,728940,2,683297130.8,7523.215812,765747,0,1775609803
249709671,2688.594337,1670426,1,519298711.1,6772.397802,6257498,0,8874596275
2899811301,3234.957265,69641,31,93743503.58,7414.717949,281575,2,1368656242
2855674449,3005.285214,1670436,2,1004047661,5556.756407,4344780,0,5718886138
117110732,1066.552239,5196,8,1617412.874,1816.283582,48955,2,53256669.16
415449314,3198.975353,1670436,1,786096313.3,8030.788475,4939554,0,9454977048
562385310,4981.687751,1281890,3,2735008107,8248.120482,2036616,0,6641870987
27222038,4423.617868,1281890,7,1922435130,6271.489489,2036616,0,4068129560
3080381151,10923.58824,1281890,5,9676863984,15188.6631,2036616,1,22927204716
860471443,3304.835753,1281890,1,871243776,6113.380586,2036616,0,3375260010
127970776,3575.685185,1281890,1,868730225.5,5123.6565,2036616,0,2368844460
134738764,3149.041969,438512,1,437314799.1,13421.5569,4939760,0,25191778692
350291997,12807.28721,1281890,2,8577535952,17689.37076,2036617,0,16848049282
19483244,2371.448036,1281890,1,521724447.2,6955.937021,2778094,0,5948996648
5715682,1608.340986,1503883,0,343582597.8,3855.08617,4939999,0,3152284446
454933267,4409.240355,1670469,1,1040243960,8181.651988,4344926,0,5516973067
381433782,3687.704358,1670521,1,1530590435,7150.016223,4344963,0,7647399547
726223878,7713.883006,1433438,1,3815248796,11842.84569,2036610,0,8843441923
20304026,24513.36124,1874939,4,15847438083,33080.01734,3241544,0,33885787377
1328897358,2485.327105,1671349,2,572606626.3,4400.590066,4344973,0,3309785843
368312542,3572.496747,1544267,1,1073300901,9776.961805,8134445,0,22757485323
2524821590,1852.921127,49595,8,13622792.71,2732.929577,277867,1,245494806.2
1344130148,3341.172543,1282520,3,921644347.8,5799.635963,2036709,0,3374019417
31095375,2761.500605,1282520,1,640592555,4664.094166,2036721,0,1732912532
148896503,3592.373112,1282521,2,2555254528,5617.196375,2036724,0,6456068431
203488374,3256.451904,299836,4,202718184.8,5403.308617,795060,0,1021262691
21746513,2494.86835,1032084,1,435017454.1,6858.206086,11446734,0,13169171107
3036710056,11645.32979,1282512,8,9527729820,18229.49468,2036747,0,24586216621
31084678,3288.688566,1282512,3,1090277407,10262.99047,5900311,0,23704841034
214128669,8678.122066,1282512,14,7672767859,13704.20657,2036747,2,19714872024
19443357,3468.217495,1282513,1,787248996.3,5606.599715,2036753,0,2108635647
222419520,2879.684762,847924,2,343350323.7,7221.070554,4941180,0,7234963396
20556929,5547.191834,1282502,5,2547522980,10601.3074,2036757,0,8140301871
542581964,4070.776545,1282502,7,2610923028,10834.48177,2036757,0,8914554212
1442028488,2506.33608,763603,1,281810708.8,6976.914361,4941248,0,9492417496
374598924,19446.86775,1882175,16,9705896230,26880.58393,3243860,2,24510515182
21666641,8845.53232,3108859,1,2490227576,13428.68246,4941504,0,7446306375
1040075106,4030.276271,1282491,6,2412924180,6047.923729,2036786,0,4820418561
1899452624,7604.305764,1282491,11,4667659742,14154.26817,2036788,0,12484923663
282750419,8116.957265,1282491,2,4060676328,11338.34402,2036788,0,9610088873
515520108,2596.100635,809673,1,316933775.4,7573.470445,4941663,0,9599459012
37762414,1861.228916,42030,11,14856469.14,3554.951807,277917,1,346299437.2
1155085681,4366.276923,200220,8,275765435.5,9088.615385,372517,0,1255340036
3006176548,4065.295798,1282490,14,2759292040,6177.136134,2036789,0,7173427005
347347870,5076.059322,1282490,3,2164559582,9204.972458,2036789,0,6697627430
57297003,3827.517126,1544264,2,2503060683,10843.38638,8134633,0,33917986148
2789756486,2962.457651,1685624,1,848800254.4,6432.917616,4345561,0,6302736145
191083682,8165.664671,690863,1,2390069515,12340.49401,1503635,1,8099593417
280216163,2655.904188,1282491,1,859320946.5,6395.969514,8031193,0,23616627162
124312153,2781.028057,1686394,1,902998422,6325.553604,4941775,0,8493054062
380897876,7011.673347,1394330,6,3803879333,10476.71543,2036802,0,9012539614
2341079723,1396.426829,14348,4,4885403.025,5296.658537,277854,1,976431803.8
62613162,2208.36134,3108825,1,767210450.1,5301.614889,4941715,0,4781563247
38886883,2849.632468,809660,1,468308264.6,9003.803896,4941798,0,12030588329
222058929,4238.170092,1282481,3,1385644645,6230.537208,2036805,0,3346553654
1048278487,3691.221343,1686434,1,1799278649,6791.886276,4345767,0,8249308348
14467310,4468.893443,1282482,3,1839457509,66178.04981,92802968,0,5.43E+12
1704239983,5375.22889,1282481,3,1615649454,8098.244941,2036804,0,4545154512
125270251,2268.93396,1221806,1,406959103.9,5795.248656,5946590,0,6336797058
1679426635,5426.12,1282476,4,2473517307,10653.60216,2036804,0,8077415010
1407768792,2190.766165,1282476,1,584733003.5,4050.204635,2036803,0,2017532462
55059675,2923.153766,1503798,1,710519697.3,6630.308806,4942414,0,6764756205
56357262,11102.31355,1282469,7,3249118806,19698.06047,2036804,0,10125255666
295807687,2631.937725,1032985,1,416128017.2,6726.760045,4942575,0,7381514492
2978109879,5435.798156,1282469,1,1975435396,8039.446721,2036805,0,5587884859
20440951,4007.280323,1282469,2,1292814666,6926.502695,2036805,0,3732169558
61733092,2152.046198,1221796,0,385895993.2,4717.08696,4943191,0,3930850465
155150437,7297.166969,1132115,3,3850522049,10572.24319,1151411,0,6372471594
2967541768,8716.082031,1282482,6,3844196844,13674.6875,2036809,0,10428721068
274026333,2438.232759,35779,6,22173529.83,7317.543103,277844,0,902199498.8
1371972630,3766.611307,299818,2,426250626,3866.727915,300150,0,480644048.8
1010045504,3393.79852,1282482,1,1173746665,7471.373933,2036809,0,5180252731
116864791,3303.231258,1686481,1,1112167864,6537.082701,4345981,0,6714809453
6058852,3012.123674,1503789,1,860497155.6,21714.60048,92815585,0,1.17E+12
214902404,3563.091349,1282597,1,1179320055,8341.084901,3809390,0,11592933057
2288547139,5149.457282,1282597,1,2173666499,8614.147573,2036813,0,5338759076
70767463,1162.636364,2839,30,792853.686,2398.272727,14929,7,18907044.2
609096352,2692.436708,1686497,1,723167566.7,6940.84762,4943756,0,8493093738
17270575,4435.384217,1282581,1,1256235234,6667.690298,2036808,0,2491328306
81857654,2363.924384,1221769,1,385675890.4,6238.74471,4943947,0,6007522335
1349723186,13061.96622,1282983,12,11368600582,22980.93919,2036839,0,32018215970
2472200292,2986.894641,1392053,1,942650795,5881.08462,2324558,0,4387497598
223552246,1961.981457,809635,1,221649621.9,5546.706734,4944118,0,6637661921
102773002,4994.738701,646194,4,1377262550,11152.71328,2081395,0,11970960176
173089105,3046.698126,1112338,0,532408024.6,6099.125315,4944344,0,5654605365
1378279974,4255.70439,1282967,5,1721326603,6767.22428,2036857,0,3964721471
1546130388,4421.679487,1282967,5,3109190483,6354.02381,2036857,0,7820057250
149480292,5037.303901,809637,4,1445918774,7326.983573,999845,0,2619263292
37891233,4711.372922,1282967,1,2496731343,8688.858274,2036857,0,6180319975
1208909684,3487.219139,1282967,1,1481681216,5491.558852,2036857,0,3487935970
2977064745,11014.07186,1282955,2,9848402426,17806.95808,2036851,0,25143839630
2291166992,4699.435337,698262,3,1390610118,7970.127505,708788,2,2447140008
831250927,3115.215347,1221773,3,582157451,7934.601293,4944562,0,9110299662
3318714389,3283.430143,864781,3,688162837.9,6507.766043,2324643,0,4300310973
2868634534,2904.822857,120181,22,101592252.4,5007.737143,285242,4,578929029.9
136009310,3302.124378,191481,10,138094223.8,5343.440299,277920,0,475190936.3
424620895,5455.928177,1282965,2,1877144653,8468.867403,2036850,0,4553159885
3073460186,1666,5197,158,2154894,3288.846154,36123,28,90033339.82
348953374,3774.418182,1283204,3,1663405046,5870.407273,2036860,0,4313249953
17833899,5821.716405,1283214,1,1968769785,13502.17635,3950068,0,15222443965
20473134,3150.285067,1441410,1,1037109803,5688.934967,2324664,0,3596442967
332892031,2096.43018,698587,2,392529952.7,2234.591592,277937,0,153768835.3
3246254913,1163,1163,1163,0,302,302,302,0
19619404,2577.029841,3108765,1,1122741110,5982.004586,4944920,0,7662090516
8.61267E+17,1408.25,4598,20,1934214.854,1448.583333,23394,4,15441321.47
1288909302,5923.549464,1283251,2,1714321067,7859.86174,2036895,0,3558260069
191111643,2279.008629,1283251,1,375237740.6,4437.376245,4945186,0,3178998343
3108037559,3176.8,13795,200,18065357.23,23997.2,277950,27,4731675468
1418358025,2850.470768,1283254,2,561065781.3,5339.74731,2324731,0,3195273655
580937850,8510.506977,1283261,2,2980362434,13108.40465,2036927,0,10681432976
2966536337,3488.870968,54245,247,88088019.92,15677.22581,285268,48,2798215387
2201888443,4505.384444,1283254,1,3677463348,6872.084444,2036929,1,9382605272
8.56796E+17,1735.115385,54014,2,12592264.41,7687.425339,1218137,0,3701981895
20034914,5778.038621,1544210,4,4052232484,13212.55103,8135177,0,50312487277
273453993,8521.835052,1283254,3,5062643106,12394.62887,2036929,0,10665986854
339725321,10626.74869,977802,2,3972329028,14348.07853,1038149,0,5765476755
20671658,3566.825401,1283261,1,1140428819,8960.977123,12774893,0,45823030095
873819098,2479.444194,1033829,1,422640929.7,6064.803737,4945381,0,6272161515
242943134,1965.301156,1704346,0,417807101.2,4371.534155,4945492,0,4121692614
19070691,6930.831325,1283251,2,3575502477,12628.91968,2036938,0,9903665974
1337725045,2516.882441,1283251,1,673579716.8,4497.327664,2036940,0,2284728233
611071191,3659.6292,1283251,4,2055582402,5636.771727,2036940,0,5264623595
97694385,2798.324382,1283251,3,883326577.7,7096.18618,2081545,0,5690319580
411442859,8839.396166,1283251,4,3401659886,13173.35304,2036940,0,8119315511
89307992,3530.766084,1033826,1,1079768699,10476.8432,10822451,0,33597348597
185183285,2444.265966,1283248,1,480153960.6,5852.654476,4945616,0,5737388922
460338359,4154.818304,1705922,1,1620349780,9633.639732,4945692,0,13494409551
499781930,2056.364737,1504088,1,304027651.6,4428.582357,4945755,0,3274270858
20995745,5551.748454,1283243,2,2344283479,8459.627835,2036949,0,5529832961
20856796,2298.641545,1725441,1,558009971.5,5588.566386,4949610,0,6321092157
415177091,1772.555556,20199,4,5861630.404,3875.019608,278308,0,515228101.2
64685665,4685.235642,1284341,2,1766038523,8802.331081,2037096,0,5345041926
208541506,3093.459877,224139,7,234863266.9,4926.848765,278312,0,540746112.1
389363219,12426.64984,1284341,3,7082917203,17160.09464,2037096,0,13009308216
304883852,4685.379012,1284341,3,1255925505,8081.02284,2037096,0,4019732489
80943076,2488.322797,3108536,1,1010357970,5827.338602,4949872,0,6702349204
130154450,3093.916475,1728502,1,907953626.3,7626.045734,4950014,0,9254195309
206116818,5270.394136,3108526,6,4511684409,8599.464311,4701364,0,12295372915
3129946881,1165.666667,5196,8,1608996.222,2936.238095,36119,1,60866055.32
54351001,2306.166466,987608,1,254108300.1,4768.748548,4950315,0,3609945564
823288302,4941.365508,1284319,5,2339313460,7489.144144,2037117,0,5723141874
189825312,12788.90639,1544165,1,10379873203,30929.379,8136057,0,1.61288E+11
97754308,6310.00716,1284319,4,4349692279,9764.78043,2037118,0,10618582867
49682880,2319.740125,1504075,1,367207672.5,4149.94103,4950476,0,2889742183
91319005,6091.801075,419716,3,1618017413,9975.021505,430378,0,2359721810
507419722,5202.630208,299781,9,771068999.4,7741.890625,300115,1,1249000938
114873829,2205.915464,149783,1,67624620.04,4149.83299,329442,0,466331616.9
2285755766,5207.206593,1284310,5,2066712281,7083.579121,2037114,0,4993862803
3144626321,3312.227983,1728754,4,1804325632,7781.225163,4349572,0,9109196959
210520756,2280.580175,124584,2,55968941.83,3092.962099,103484,0,114838359.8
22282116,4201.13481,3108499,2,4122197636,12692.12743,4950567,0,24742324019
29169821,2507.251744,1036609,1,322506373.9,4836.058994,2325791,0,2533993091
227023883,1893.340137,1728763,1,268077840.7,3179.925248,4950874,0,2444850491
3310977946,3945.883817,200695,18,324302376.5,5069.174274,212081,2,479455183.9
716853632,3738.518519,43603,20,68286216.92,5180.814815,41076,3,110930446.9
