18979772,1437.3219178082193,63162,5,27938033.684,3616.6438356164385,345194,0,811888841.092
2935084827,4331.798449612403,602308,9,677867200.275,5240.445736434109,660077,0,907169468.322
722347303,2031.9658539782408,809918,1,200967912.282,5160.927185738629,4733922,0,4730720397.73
2347509589,1067.6666666666667,15580,1,4433099.75556,847.0666666666667,18478,0,7056374.39556
752820350371717120,1625.8631386861314,53582,17,12959419.067,3421.308394160584,284261,0,400551551.826
77320497,3218.3071017274474,1281020,1,1086393328.45,6179.069097888676,2036686,0,3638493377.49
138167286,16733.959694232104,1912104,3,8363455933.78,24501.585128561503,2685003,0,19601950297.9
105880024,2007.8398268398269,1281020,2,237465511.588,5488.498363425193,4927869,0,5455278663.7
3068561164,1452.8529411764705,12929,39,5566441.41955,9929.676470588236,277150,9,2202682431.57
539849453,3433.4617395437263,1442760,2,1620100263.38,6532.732176806084,5627966,0,11753741950.8
81367969,3305.4638885166823,3109505,1,2022232035.4,8575.248559560498,4928116,0,11497558885.0
52522161,2150.9291338582675,68610,2,41635939.2627,3202.503937007874,95216,3,140201390.659
108935576,3077.1529752170086,3109504,1,1618134460.29,7504.633790413888,4928216,0,10502374356.3
254533424,10746.629531388153,1281004,4,3868672909.21,16045.4341290893,2036648,0,10643947589.5
870198840,11262.396006655574,1655226,4,8318661428.83,18473.249584026624,3002170,1,24971032778.0
125151345,3071.675675675676,51156,7,69140522.8678,15223.621621621622,277162,3,2533280107.53
813678139,3773.1871754932504,1588803,2,1338207780.75,7601.451194184839,4340329,0,8613317505.0
1134752502,2151.754515599343,809905,2,549907231.33,4709.775041050903,1457512,0,2756548906.4
4099573113,5701.6449771689495,1603070,2,4013779566.65,8099.791095890411,3252501,0,11470030489.3
1318942975,2318.5105263157893,42457,15,27302361.4499,4376.631578947368,277173,3,476091638.885
305659027,4957.194473963868,1281004,1,2480460763.15,9005.987247608926,2036644,0,8034775406.98
2278921206,3072.1240487062405,865414,3,514974277.285,7116.341197361745,2321571,0,4688002538.32
2827093541,5876.659509202454,1281004,3,5012015764.11,10378.150306748466,2036644,0,12894192662.5
2175891740,2010.2727272727273,13798,16,7872546.15289,9014.318181818182,277179,4,1723181383.4
723913596,9866.54694485842,1281003,6,4708276973.51,14651.90909090909,2036645,0,10358713836.5
28533091,5195.357979502196,809905,1,1370006877.7,12325.041727672035,2776630,0,15313599590.2
2927448879,10368.54193548387,299977,18,1288091747.27,14499.251612903226,300181,0,2054677085.96
15739855,10198.10867117117,1917070,2,6384208773.06,16934.28096846847,2685205,0,14403027921.9
2879189757,3496.5,357295,9,720109364.705,5816.596590909091,356315,0,1158516124.47
111013369,2481.432366977705,3109502,1,1190601633.84,6521.700975852981,5323370,0,9101955146.12
14291862,10607.26536289303,1655894,1,3757668057.92,14357.338110090197,3002154,0,7415824828.05
580106431,2671.0510046367854,209004,5,105839814.973,4422.897990726429,299388,0,481395466.809
580106431,2671.199381761978,208993,5,105845502.404,4422.9211746522415,299388,0,481414931.856
162472533,1998.738790115174,1104315,1,200618955.721,4274.369696969697,4929371,0,3524448909.59
303232642,4018.6708416833667,1280986,3,1365088671.64,6282.772044088177,2036616,0,3704933127.13
422184091,2221.1432305750855,1606230,1,452765553.502,5866.048134126555,4929588,0,6513167944.82
229846131,7355.309210526316,1280987,1,5495251527.19,12938.907894736842,2036618,0,14414844235.4
222748037,1458.3361358176978,1607850,1,207577948.099,2311.734142699474,5969700,0,1826011972.23
23431198,3398.0582765034096,1280979,1,1337421046.12,7478.364538127712,2079825,0,6874339536.77
496278040,2007.9434406912803,1221858,1,377644416.935,5229.692122096286,4930557,0,4722294907.27
2862527512,3696.771675565726,1607884,1,1384620365.26,7174.956775997966,4340890,0,8250727868.32
200538258,6875.236414961186,1280972,1,3583133777.84,11247.528581510232,2036599,0,8523783202.45
200538258,6862.13230119634,1280979,1,3573071058.3,11223.619282195637,2036602,0,8500628098.99
111411358,1899.6431780959979,982744,1,182448147.202,4406.975139629614,4932151,0,3684659958.22
1011936380,3189.537917087968,476927,1,420581726.354,4212.065722952478,485590,0,690815970.106
240202308,1590.2923141963304,1221835,1,163721604.723,3261.640940221527,11414153,0,4277588194.17
776206303,4254.926966292135,698700,7,1265807124.48,3645.179775280899,325838,0,460604476.672
2300014440,6766.407643312102,195377,10,422488917.974,9108.617834394905,277366,1,977179350.848
193313425,2310.5359880351466,845206,0,206866840.324,4750.27531625849,4932859,0,3344239297.27
16454546,7235.907670454545,1280938,1,4238273339.35,196240.015625,92710628,0,1.26803381846e+13
533301352,9725.437557816836,1449545,4,2505904057.35,13752.785383903793,1682627,0,4533362739.08
1067829343,2559.4573872014157,422853,1,181962174.113,8340.552049542908,4933449,0,12084912424.5
1151672852,2628.9839389152185,1280918,1,670337037.124,4993.53896787783,2036567,0,2528484688.42
12695662,6287.474055624741,1626291,1,2201989526.29,10653.192611041926,4341898,0,12578852724.7
14758838,3471.4265828825964,3109269,1,1720916273.07,9137.382357620108,4933583,0,10719221248.3
858740924352000000,2007.1538461538462,13005,3,6945528.03787,1631.1538461538462,15075,2,8380136.77633
429751008,2686.3012914392225,1629155,1,683937809.579,7000.527626148316,4933676,0,8811084894.19
114582072,9866.950118764846,1280914,1,4493885826.34,15535.11163895487,2036556,0,9410577121.63
1123375357,13264.425925925925,3109257,11,26112268668.9,20351.752314814814,4702337,0,60823675503.9
2859889698,8085.7988668555245,1280914,7,3733389449.34,10960.86968838527,2036556,0,8061197435.82
474180693,3051.0749493585417,865320,1,513176178.367,6923.233625928427,2322523,0,5007262073.66
19344585,2703.813223979031,1447839,1,734689797.07,5971.802401285195,2080306,0,4006062118.96
50269633,9084.048536759457,1882455,1,5963156410.52,13081.38329764454,2690358,0,12164388133.3
2276286841,4143.422680412371,1284340,6,3394259475.75,6284.070103092784,2037100,0,8698094432.18
220170557,1662.3203883495146,14347,12,4108106.13036,4069.233009708738,278322,4,589498628.023
22499765,1865.6588862634906,3108536,1,551199006.968,3653.8092470783577,4950031,0,3196050794.21
2819139989,3794.355664283026,1449950,1,1932005493.9,6697.8675197591265,2325680,0,6396027364.16
34750002,5700.475345167652,1284323,1,3542751897.14,9297.861932938857,2037111,1,8698305069.87
3016122241,8430.421621621621,1284323,6,5043569571.5,10908.947747747749,2037111,0,9939358712.13
133844829,2175.8998035363456,698226,4,481181453.748,2836.1856581532415,681272,0,541465428.318
28087982,2180.034288221651,3108524,1,1009042667.22,4674.870181157149,4950286,0,5718139252.69
809218730,10598.16723549488,1284319,6,8942763756.48,14363.726962457338,2037112,2,17828280507.6
3124313338,419.2,1871,10,281721.96,232.0,1268,1,132774.4
22474050,3407.8217703349283,1284319,3,1732387790.92,7153.7996411483255,2037111,0,4950401303.8
1147303028,6666.121951219512,1284319,9,3901301060.5,10347.229674796748,2037121,0,9828114785.3
195140602,9886.002898550725,1284310,2,5566985636.19,15322.44347826087,2037116,1,13430932659.5
2267546641,4776.3227482678985,1284310,3,1508678188.84,6724.965935334873,2037116,0,3262757618.39
20362684,2064.880688597239,1132135,0,269653549.988,4668.5554229873305,7054429,0,3867580392.33
50269633,9037.811563169165,1850842,1,5817985251.68,13083.830835117773,2690538,0,12167877690.8
2276286841,4143.684536082475,1284302,6,3394058623.22,6284.232989690721,2037112,0,8698196243.79
220170557,1662.4757281553398,14347,12,4109309.91931,4069.9466019417478,278373,4,589783102.419
22499765,1862.6498946427432,3108491,1,551012628.832,3648.6726581955177,4950952,0,3195892184.39
2819139989,3792.0244360902257,1450651,1,1930553410.81,6690.994736842105,2325951,0,6389533491.49
34750002,5700.909270216963,1284285,1,3542623682.47,9298.165680473372,2037107,1,8698305317.93
3016122241,8409.244604316547,1284285,6,5033474818.76,10890.278776978417,2037107,0,9921770473.92
133844829,2176.4371316306483,698216,4,481167609.136,2836.451866404715,681354,0,541586125.23
28087982,2203.893233082707,3108486,1,1018187642.06,4650.727756892231,4951322,0,5685820081.64
809218730,10591.372013651877,1284284,6,8940399655.15,14523.941979522184,2037103,2,17831401211.6
3124313338,419.2,1871,10,281721.96,232.0,1268,1,132774.4
22474050,3407.5953377166766,1284284,3,1731282942.92,7150.947399880454,2037103,0,4948887652.39
1147303028,6666.054878048781,1284270,9,3901076349.66,10347.510162601626,2037100,0,9827996268.51
195140602,9837.942028985508,1284270,2,5566660807.25,15270.87536231884,2037099,1,13431473757.9
2267546641,4761.7326789838335,1284270,3,1505639520.72,6723.956120092379,2037099,0,3262925775.58
164226176,1362.9157259634098,3108417,0,291957184.086,2599.902950008341,9473843,0,4376851377.47
2673148399,4267.860927152318,159856,8,300493247.113,5410.94701986755,240514,1,580522916.858
4061462194,3545.2564612326046,470134,12,537546498.286,4198.9443339960235,614496,0,874370344.915
2808847414,3780.1612903225805,866396,3,910928340.817,7223.551971326165,2326219,0,4494152958.82
77472635,5836.408629441625,1285479,7,4326247399.37,9586.926395939086,2037294,0,11019606723.2
913196785,4087.4355651547876,1285472,1,1631505910.03,7283.4686825054,2037292,0,4465708543.43
26283813,4943.59169550173,1285479,1,2213723713.34,7018.6239907727795,2037299,0,5272960649.58
283682540,8213.371390194761,1285479,3,2098234556.01,13254.713230355943,2037299,0,6315791160.16
3076039949,2625.1026150281364,360918,0,173322480.751,5516.602780536246,1470728,0,1573354400.92
453349711,5924.086795252226,1285473,1,2157334010.36,9752.683976261127,2037305,0,6587032427.04
378200785,8913.346880907373,1450949,5,5688152479.57,13081.137051039697,1997853,0,10645308777.5
1179455215,1991.5192675393441,3108416,1,988286515.466,4118.192307692308,4953096,0,4907498440.21
27607283,4994.87684729064,1285461,3,2497084497.92,8641.587438423645,2037310,0,6398884013.84
21527566,7850.666666666667,367585,1,1746608792.66,16998.23241590214,2832520,0,25951550651.2
432396682,2897.704764566159,1224386,1,548356996.199,6268.834334683992,5679525,0,6308222051.72
28306725,4953.996779388084,1285461,1,2543765577.53,8452.835748792271,2037298,0,8105698568.82
68659708,2542.2946746767134,1224381,1,389663589.422,5619.5253029223095,4953314,0,4540625546.79
578710768,1684.2230576441102,65961,6,16604122.2184,3014.0852130325816,278508,1,293452455.973
3147650973,11562.552631578947,1285455,10,7923167007.25,15822.565789473685,2037292,0,18991760966.5
163175714,2931.6941986234024,438437,1,338470398.403,5482.289085545723,796313,0,1417799302.96
221430116,1483.2335164835165,21485,2,6245478.77789,3196.8104395604396,278508,0,351218427.621
73379912,3290.5200611387086,1285455,5,754737846.743,5350.369889186091,2037293,0,2299780160.42
436576452,3681.3525703200776,1743386,1,1676341988.92,7786.053831231814,4953446,0,9307857271.12
221693300,5297.354471544715,1285450,5,3195973233.27,7111.252032520325,2037300,1,7379499286.86
3088494153,16102.1,1285450,11,13513528025.7,24329.415384615386,2037300,27,33089958295.1
3124878287,12037.608695652174,432664,38,3952655591.24,12269.717391304348,420640,15,3746965166.59
152758079,1230.3333333333333,5195,55,1885414.88889,3308.75,36117,10,97909638.6875
78604926,3899.228787878788,1285448,1,1432553328.49,15600.978030303031,4953497,0,28104353470.9
855110694546677760,2498.5210084033615,96328,6,47801869.1515,4144.36974789916,105886,1,130456115.998
31756041,1753.7591708917387,1743393,1,268882451.259,3239.3352967491796,4350743,0,2429679012.76
408454349,1520.6802067439207,1224362,1,130792126.255,2617.5725047080978,11589968,0,3464385770.21
2975603489,9627.235969387755,1285390,4,3729846714.24,12890.364795918367,2037271,0,9131422945.15
20181974,6021.652267818575,1285390,5,3788074807.73,36703.4686825054,12782256,0,361059438513.0
240030844,2803.1852409638554,431790,8,319450360.036,4139.911144578313,998530,0,1668918730.46
368452871,33102.935319148935,1285390,4,10098324448.4,46096.83829787234,2037271,0,21439547209.0
859433240452583424,1357.2470389170896,38529,5,7031358.25708,2798.492385786802,201485,0,170416802.585
949396808,21446.04163775156,1650328,4,12669232691.6,31227.974323386537,3000953,0,28544126356.8
28543847,1880.1581938417028,1504206,1,277602842.152,4329.7417338293035,4955024,0,3610989361.17
15726425,3166.797933948975,1751000,1,1328892629.97,20797.475191735797,93148785,0,1.36431197989e+12
34374472,1915.6940648465145,1857634,1,258837682.039,3232.2294801346416,4955626,0,2237567088.13
541791988,5901.321475625823,1285737,2,2733686954.63,13108.433465085638,2321980,0,15618089478.7
1342967244,7438.927553098632,1385082,2,2855485326.78,10689.141693337213,2037222,0,6432941755.9
16394067,5033.597550306212,789322,2,1422731106.81,10217.76290463692,2082746,0,8747548339.3
2826910860,2268.561983471074,56585,2,33237908.6098,4804.694214876033,286249,1,741103324.097
858790280211951616,3891.2631578947367,145691,12,233862568.278,3753.4105263157894,177210,1,342889931.547
2717669531,3500.1960784313724,56585,83,70960189.6478,9250.254901960785,286253,18,1685093366.86
105800463,1676.8341004986576,1751015,1,200765671.319,2938.7524932873034,11611652,0,3748881336.94
143779403,1157.7414570315202,1505810,0,71471579.1301,1881.4569392884318,8115466,0,1815594930.12
458314051,5103.551843317972,1285722,7,2436595660.59,8103.985023041475,2037240,0,5925182013.07
207697553,4013.2016932270917,1851132,0,1269951070.83,6757.906125498008,2692567,0,4467410854.5
38880112,3097.9244558258642,1453712,1,1407659362.63,6639.384122919334,2327772,0,5785673365.77
