,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
235,Greg Judge,male,0,Liberal Democrats,Coventry South,False,gregjudge,20034914,1,1472,1728,95905,0,0,1,0,0.0,1.0,0.0,0,0.0,no
236,Gary Ridley,male,0,Conservative and Unionist Party,Coventry South,False,CllrGaryRidley,273453993,474,484,196,37940,53,172,474,312,0.3628691983122363,1.0,0.6582278481012658,116,0.016714697406340056,no
237,Sarah Osborne,female,0,Liberal Democrats,Crawley,False,sjo400,339725321,1,383,540,73432,0,0,1,0,0.0,1.0,0.0,0,0.0,no
238,Chris Oxlade,male,0,Labour Party,Crawley,False,chrisoxlade,20671658,2439,3846,3236,127438,599,190,2439,918,0.07790077900779008,1.0,0.3763837638376384,542,0.01644467368548803,no
239,James Robert Fearnley,male,0,Liberal Democrats,Croydon Central,False,fearnleymarr,19070691,677,508,1140,35034,71,132,677,319,0.19497784342688332,1.0,0.4711964549483013,238,0.025999563032554074,no
240,Sarah Jones,female,43,Labour Party,Croydon Central,False,LabourSJ,1337725045,1859,5898,2005,44197,2232,442,1858,766,0.23776223776223776,0.9994620763851533,0.4120494889725659,650,0.0275388721772656,no
241,Vidhi Mohan,male,0,Conservative and Unionist Party,Croydon North,False,MohanVidhi,611071191,656,862,317,2550,177,168,656,572,0.25609756097560976,1.0,0.8719512195121951,247,0.028157774737802097,no
242,Emily Benn,female,26,Labour Party,Croydon South,False,Emily_Benn,97694385,1,2813,327,95905,0,0,1,0,0.0,1.0,0.0,0,0.0,no
243,Chris Philp,male,39,Conservative and Unionist Party,Croydon South,True,CPhilpOfficial,89307992,534,4690,1225,4102,376,215,533,459,0.40262172284644193,0.99812734082397,0.8595505617977528,252,0.0343558282208589,no
244,Gregg McClymont,male,39,Labour Party,"Cumbernauld, Kilsyth and Kirkintilloch East",False,greggmcclymont,185183285,1148,7404,1129,39036,631,72,1145,296,0.0627177700348432,0.9973867595818815,0.2578397212543554,500,0.03436898542755018,yes
245,Ann Clwyd,female,78,Labour Party,Cynon Valley,True,AnnClwyd,460338359,135,6601,838,2482,185,49,135,83,0.362962962962963,1.0,0.6148148148148148,68,0.04482531311799604,yes
246,Jon Cruddas,male,53,Labour Party,Dagenham and Rainham,True,JonCruddas_1,499781930,684,18092,760,6281,1202,273,684,556,0.3991228070175439,1.0,0.8128654970760234,313,0.033125198433696684,yes
247,Jenny Chapman,female,42,Labour Party,Darlington,True,JennyChapman,20856796,338,14786,2023,8662,241,134,335,245,0.39644970414201186,0.9911242603550295,0.7248520710059172,73,0.01704810836057917,yes
248,Anne-Marie Curry,female,51,Liberal Democrats,Darlington,False,curryannemarie,415177091,50,153,200,287,3,20,50,32,0.4,1.0,0.64,23,0.04842105263157895,no
249,Peter Malcolm Cuthbertson,male,32,Conservative and Unionist Party,Darlington,False,pmcuthbertson,64685665,251,1187,1860,12478,61,85,251,190,0.3386454183266932,1.0,0.7569721115537849,90,0.028081123244929798,no
250,Simon Beard,Male,30,Liberal Democrats,Dartford,False,Simon_Beard,208541506,309,316,104,2458,16,185,309,243,0.598705501618123,1.0,0.7864077669902912,84,0.0189873417721519,no
251,Abigail Campbell,female,42,Labour Party,Daventry,False,CampbellAbigail,304883852,852,1627,2926,29520,339,213,852,439,0.25,1.0,0.5152582159624414,287,0.024256254225828264,no
252,Chris Heaton-Harris,male,48,Conservative and Unionist Party,Daventry,True,chhcalling,80943076,924,13330,121,50168,2370,515,923,634,0.5573593073593074,0.9989177489177489,0.6861471861471862,202,0.015859307529245505,yes
253,Mark Isherwood,male,56,Conservative and Unionist Party,Delyn,False,MarkIsherwoodAM,206116818,20,4168,2086,863,1,1,20,2,0.05,1.0,0.1,12,0.05217391304347826,no
254,Tom Rippeth,male,49,Liberal Democrats,Delyn,False,TomRippeth,3129946881,3,22,0,2,2,3,3,3,1.0,1.0,1.0,2,0.14285714285714285,no
255,Lana Hempsall,female,0,Conservative and Unionist Party,Denton and Reddish,False,LanaHempsall,823288302,483,777,432,3066,99,122,483,310,0.2525879917184265,1.0,0.6418219461697723,112,0.021188043889519486,no
256,Mark Jewell,male,0,Liberal Democrats,Denton and Reddish,False,mgjewellLD,189825312,966,438,496,40393,63,240,966,456,0.2484472049689441,1.0,0.4720496894409938,407,0.03297949923020825,no
257,Joe Naitta,male,52,Liberal Democrats,Derby South,False,joenaitta,91319005,95,186,197,27,6,49,95,91,0.5157894736842106,1.0,0.9578947368421052,29,0.029531568228105907,no
258,Evonne Williams,female,0,Conservative and Unionist Party,Derby South,False,EvonneWilliams,507419722,110,193,111,2797,12,25,110,29,0.22727272727272727,1.0,0.2636363636363636,44,0.030323914541695383,no
259,Andy Botham,male,48,Labour Party,Derbyshire Dales,False,Roobotham,114873829,1191,478,258,159898,157,229,1191,402,0.19227539882451722,1.0,0.33753148614609574,481,0.028018873419933595,no
260,Benjamin Fearn,male,23,Liberal Democrats,Derbyshire Dales,False,bjlfearn,2285755766,413,915,1106,10134,152,136,413,283,0.32929782082324455,1.0,0.6852300242130751,157,0.02821203953279425,no
261,Patrick McLoughlin,male,58,Conservative and Unionist Party,Derbyshire Dales,True,Patrick4Dales,3144626321,1,4626,355,1,1,1,0,1,1.0,0.0,1.0,0,0.0,yes
262,Chris Watts,male,0,Labour Party,Devizes,False,ChrisWatts67,210520756,180,348,180,9198,9,41,179,92,0.22777777777777777,0.9944444444444445,0.5111111111111111,77,0.031950207468879666,no
263,Simon Reevell,male,49,Conservative and Unionist Party,Dewsbury,False,simonreevell,22282116,381,2613,29,596,205,324,381,373,0.8503937007874016,1.0,0.979002624671916,87,0.015474919957310566,yes
264,Rene Paterson,male,0,Liberal Democrats,Don Valley,False,74Paterson,716853632,25,28,33,1,1,22,25,25,0.88,1.0,1.0,4,0.014814814814814815,no
265,Ed Miliband,male,46,Labour Party,Doncaster North,True,Ed_Miliband,61781260,2439,667498,1497,419031,219633,1613,2439,1845,0.6613366133661337,1.0,0.7564575645756457,1451,0.046047412014851956,yes
266,Charlie Elphicke,male,44,Conservative and Unionist Party,Dover,True,CharlieElphicke,54515428,919,11227,1653,70324,928,371,919,592,0.40369967355821545,1.0,0.6441784548422198,463,0.04102427786638313,yes
267,Clair Hawkins,female,39,Labour Party,Dover,False,ClairHawkins,409331274,2905,2187,2100,89614,1964,687,2902,1815,0.23648881239242686,0.9989672977624785,0.6247848537005164,1217,0.02897688040191433,no
268,Les Jones,male,0,Conservative and Unionist Party,Dudley North,False,CouncillorLes,59064380,1,1091,733,319553,0,0,1,0,0.0,1.0,0.0,0,0.0,no
269,Natasha Millward,female,0,Labour Party,Dudley South,False,natashamillward,248908429,226,1475,865,33582,178,36,226,95,0.1592920353982301,1.0,0.42035398230088494,63,0.01883408071748879,no
270,Mike Wood,male,39,Conservative and Unionist Party,Dudley South,True,mikejwood,14728535,764,2760,1895,102656,94,144,763,435,0.18848167539267016,0.9986910994764397,0.569371727748691,240,0.021943860290756147,no
271,James Barber,male,0,Liberal Democrats,Dulwich and West Norwood,False,CllrJamesBarber,20872901,293,1279,393,10355,57,43,284,99,0.14675767918088736,0.9692832764505119,0.3378839590443686,126,0.03309692671394799,no
272,Finlay Carson,Male,48,Conservative and Unionist Party,Dumfries and Galloway,False,fincarson,22151425,329,2108,676,10007,173,71,329,152,0.21580547112462006,1.0,0.46200607902735563,83,0.017011682721869235,no
273,Archie Dryburgh,male,0,Labour Party,"Dumfriesshire, Clydesdale and Tweeddale",False,DryburghArchie,2463034337,937,772,1189,53652,251,143,936,285,0.1526147278548559,0.9989327641408752,0.304162219850587,390,0.03267426273458445,no
274,Amanda Kubie,Female,0,Liberal Democrats,"Dumfriesshire, Clydesdale and Tweeddale",False,AmandaKubie,2810564339,3,24,67,2,0,2,3,2,0.6666666666666666,1.0,0.6666666666666666,0,0.0,no
275,David Mundell,male,53,Conservative and Unionist Party,"Dumfriesshire, Clydesdale and Tweeddale",True,DavidMundellDCT,19589280,878,11393,560,41032,1002,375,878,614,0.4271070615034169,1.0,0.6993166287015945,208,0.016693418940609953,yes
276,Bill Bowman,male,65,Conservative and Unionist Party,Dundee East,False,billabowman,20544923,71,782,341,18969,28,25,71,47,0.352112676056338,1.0,0.6619718309859155,23,0.02929936305732484,no
277,Craig Duncan,male,53,Liberal Democrats,Dundee East,False,Craig4TheFerry,2845614496,451,492,394,674,25,348,450,373,0.7716186252771619,0.9977827050997783,0.8270509977827051,190,0.04972520282648522,no
278,Daniel Coleman,male,20,Liberal Democrats,Dundee West,False,ColemanDundee,2844255328,450,504,381,688,37,344,449,376,0.7644444444444445,0.9977777777777778,0.8355555555555556,188,0.049408672798948755,no
279,Michael Marra,male,0,Labour Party,Dundee West,False,michaeljmarra,254967251,697,1672,1031,15581,558,143,697,513,0.20516499282639886,1.0,0.7360114777618364,252,0.026124818577648767,no
280,James Reekie,Male,0,Conservative and Unionist Party,Dunfermline and West Fife,False,James_Reekie1,101908343,1,1464,972,95905,0,0,1,0,0.0,1.0,0.0,0,0.0,no
281,Mary Griffiths Clarke,female,0,Labour Party,Dwyfor Meirionnydd,False,marygwengriff,90275968,2153,800,617,73470,364,552,2142,1500,0.2563864375290293,0.9948908499767766,0.6967022758941013,644,0.02112583650439575,no
282,Virendra Sharma,male,68,Labour Party,"Ealing, Southall",True,VirendraSharma,23452598,735,13180,543,12492,468,278,732,371,0.3782312925170068,0.9959183673469387,0.5047619047619047,277,0.03076068850638534,yes
283,James Symes,male,0,Conservative and Unionist Party,"Ealing, Southall",False,JSymesUK,18189407,527,776,1589,24366,214,69,524,346,0.13092979127134724,0.9943074003795066,0.6565464895635673,142,0.020236568334045888,no
284,Stuart Mole,male,0,Liberal Democrats,East Devon,False,LibDemEastDevon,3020182019,502,138,173,15708,54,40,492,186,0.0796812749003984,0.9800796812749004,0.3705179282868526,170,0.024933998239953067,no
285,Hugo Swire,male,56,Conservative and Unionist Party,East Devon,True,HugoSwire,903985238,1009,16470,814,31083,3842,509,1007,806,0.5044598612487612,0.998017839444995,0.798810703666997,438,0.032215357458075904,yes
286,Samir Jassal,male,0,Conservative and Unionist Party,East Ham,False,samirjassal,2718842805,166,403,143,3448,19,15,166,46,0.09036144578313253,1.0,0.27710843373493976,74,0.038262668045501554,no
287,Damian Hinds,male,46,Conservative and Unionist Party,East Hampshire,True,DamianHinds,14561015,724,8740,1268,7960,253,205,723,345,0.28314917127071826,0.9986187845303868,0.47651933701657456,228,0.02079912424740011,yes
288,Richard Robinson,male,0,Liberal Democrats,East Hampshire,False,RRobinsonLD,3083692505,160,172,418,21703,21,25,155,49,0.15625,0.96875,0.30625,62,0.02930056710775047,no
289,Alex Wilks,male,0,Labour Party,East Hampshire,False,alexwilks88,14646302,303,359,581,5625,49,167,303,252,0.5511551155115512,1.0,0.8316831683168316,55,0.013843443241882709,no
290,Paul McGarry,male,0,Liberal Democrats,"East Kilbride, Strathaven and Lesmahagow",False,PaulMcGarryUK,85788653,1629,11906,3291,33099,315,621,1628,1503,0.3812154696132597,0.9993861264579497,0.9226519337016574,323,0.013720159714552715,no
291,Graham Simpson,male,0,Conservative and Unionist Party,"East Kilbride, Strathaven and Lesmahagow",False,GrahamSMSP,593840966,1435,1827,730,19678,294,399,1430,1073,0.2780487804878049,0.9965156794425087,0.7477351916376307,278,0.017378258423454397,no
292,Fiona O'Donnell,female,55,Labour Party,East Lothian,False,Fiona4Labour,388954439,1953,4299,1210,89714,1516,352,1953,884,0.18023553507424475,1.0,0.452636968766001,734,0.02687955469293588,yes
293,Ettie Spencer,female,0,Liberal Democrats,East Lothian,False,ettiespencer,225911802,34,123,26,180,17,7,34,24,0.20588235294117646,1.0,0.7058823529411765,18,0.05263157894736842,no
294,Graeme Cowie,male,24,Liberal Democrats,East Renfrewshire,False,gcowie4eastren,2990063051,64,34,17,125,28,12,64,42,0.1875,1.0,0.65625,19,0.01975051975051975,no
295,Sam Gyimah,male,39,Conservative and Unionist Party,East Surrey,True,SamGyimah,55253731,1,16419,1486,15070,0,0,1,0,0.0,1.0,0.0,0,0.0,yes
296,David Lee,male,0,Liberal Democrats,East Surrey,False,whyteleafedavid,68823404,1006,360,230,115829,43,158,1004,355,0.15705765407554673,0.9980119284294234,0.352882703777336,386,0.029284576284045218,no
297,Robert Adamson,male,66,Liberal Democrats,East Yorkshire,False,RobertLibDem,20202181,574,108,38,1113,17,534,574,555,0.9303135888501742,1.0,0.9668989547038328,63,0.02014066496163683,no
298,Kevin Hickson,male,0,Labour Party,East Yorkshire,False,Kevin_Hickson,2337358057,115,604,1001,5534,78,48,115,65,0.41739130434782606,1.0,0.5652173913043478,47,0.03177822853279243,no
299,Greg Knight,male,66,Conservative and Unionist Party,East Yorkshire,True,GregKnight,15453062,687,5372,183,5999,264,474,687,640,0.6899563318777293,1.0,0.9315866084425036,173,0.02076581442803985,yes
300,Caroline Ansell,female,44,Conservative and Unionist Party,Eastbourne,True,Caroline_Ansell,608008015,1179,4803,2105,40859,518,237,1179,573,0.2010178117048346,1.0,0.4860050890585242,325,0.02028714107365793,no
301,Jake Lambert,male,26,Labour Party,Eastbourne,False,JakeyLambert,21750720,1551,1055,1322,394573,364,317,1551,596,0.20438426821405545,1.0,0.3842682140554481,577,0.02583042349359835,no
302,Stephen Lloyd,male,58,Liberal Democrats,Eastbourne,False,StephenLloydEBN,2799590457,324,3030,1333,773,324,150,323,255,0.46296296296296297,0.9969135802469136,0.7870370370370371,82,0.015863803443606113,yes
303,James Laing,male,48,Labour Party,Eddisbury,False,eddisburylabour,2887109993,771,319,232,29524,173,109,771,409,0.14137483787289234,1.0,0.5304798962386511,311,0.029185435435435437,no
304,Karen Utting,Female,0,Liberal Democrats,Edinburgh East,False,KarenJUtting,21103192,12,37,15,704,2,3,12,6,0.25,1.0,0.5,1,0.006756756756756757,no
305,Ian Murray,male,39,Labour Party,Edinburgh South,True,IanMurrayMP,77981490,1139,15933,2466,50357,2235,293,1139,597,0.257243195785777,1.0,0.52414398595259,382,0.023621073460301754,yes
306,Dan Farthing,Male,38,Liberal Democrats,Edinburgh South West,False,lib_dem_dan,56698209,161,754,1418,5205,28,41,161,89,0.2546583850931677,1.0,0.5527950310559007,53,0.025904203323558164,no
307,Ricky Henderson,Male,0,Labour Party,Edinburgh South West,False,henderson_ricky,421869658,1,1170,604,4,0,0,1,0,0.0,1.0,0.0,0,0.0,no
308,Mike Crockart,male,49,Liberal Democrats,Edinburgh West,False,MikeCrockart,333330899,2179,3622,1658,57665,778,466,2178,1440,0.21385956860945388,0.9995410738871042,0.6608536025699863,538,0.017539284084240724,yes
309,Cammy Day,male,41,Labour Party,Edinburgh West,False,cllrcammyday,102714733,1675,2237,1951,17209,504,241,1670,1051,0.14388059701492537,0.9970149253731343,0.6274626865671642,404,0.019873087707216294,no
310,Lindsay Paterson,female,0,Conservative and Unionist Party,Edinburgh West,False,LSPaterson,320393536,159,941,1710,2452,20,24,159,48,0.1509433962264151,1.0,0.3018867924528302,33,0.013074484944532488,no
311,Gönül Daniels,female,0,Conservative and Unionist Party,Edmonton,False,GonulDaniels,80008925,1155,1804,2370,13005,275,573,1154,990,0.4961038961038961,0.9991341991341991,0.8571428571428571,356,0.02989084802686818,no
312,Katherine Fletcher,female,39,Conservative and Unionist Party,Ellesmere Port and Neston,False,Fletch_1976,2318830022,305,457,314,22824,102,109,305,182,0.35737704918032787,1.0,0.5967213114754099,89,0.020296465222348917,no
313,Stewart Golton,male,0,Liberal Democrats,Elmet and Rothwell,False,GoltonStewart,605813631,463,988,230,3563,217,276,463,423,0.5961123110151187,1.0,0.9136069114470843,171,0.02609093683246872,no
314,Veronica Marie King,female,0,Labour Party,Elmet and Rothwell,False,vron_king,72528291,2387,2839,2490,55981,1999,337,2375,1623,0.14118139924591538,0.9949727691663176,0.6799329702555509,663,0.01921237937929236,no
315,Alec Shelbrooke,male,39,Conservative and Unionist Party,Elmet and Rothwell,True,AlecShelbrooke,130092487,839,10571,442,66743,462,205,839,389,0.24433849821215733,1.0,0.4636471990464839,368,0.0318973736673312,yes
316,Spencer Drury,male,46,Conservative and Unionist Party,Eltham,False,Spencer_Drury,1513768532,881,928,721,22825,338,347,878,590,0.3938706015891033,0.996594778660613,0.6696935300794552,386,0.03389830508474576,no
317,Clive Efford,male,57,Labour Party,Eltham,True,CliveEfford,393436815,1637,10288,2368,67303,1787,335,1631,797,0.20464263897373244,0.996334758704948,0.4868662186927306,713,0.03152077807250221,yes
318,Cara Jenkinson,female,0,Liberal Democrats,Enfield North,False,carajenkinson,74438921,1161,1019,1456,26403,196,184,1161,459,0.15848406546080965,1.0,0.3953488372093023,496,0.03209525042060308,no
319,Joan Ryan,female,60,Labour Party,Enfield North,True,joanryanEnfield,167867714,953,6864,705,14013,659,159,951,440,0.16684155299055614,0.9979013641133263,0.4616998950682057,386,0.0325683428957138,no
320,David Burrowes,male,46,Conservative and Unionist Party,"Enfield, Southgate",True,DavidBurrowesUK,41901500,1231,10075,1014,112715,951,323,1231,844,0.26238830219333875,1.0,0.685621445978879,412,0.027248677248677248,yes
321,Bambos Charalambous,male,63,Labour Party,"Enfield, Southgate",False,BambosMP,102023574,668,3258,956,9439,683,160,667,475,0.23952095808383234,0.9985029940119761,0.7110778443113772,381,0.05606238964096527,no
322,Paul D Smith,male,0,Liberal Democrats,"Enfield, Southgate",False,papadeltasierra,38646514,599,302,157,3109,40,344,599,559,0.5742904841402338,1.0,0.9332220367278798,121,0.014160327677004095,no
323,Gareth Barrett,Male,31,Labour Party,Epping Forest,False,GarethPBarrett,23970391,328,529,228,24930,61,59,328,157,0.1798780487804878,1.0,0.47865853658536583,105,0.024071526822558458,no
324,Eleanor Laing,female,57,Conservative and Unionist Party,Epping Forest,True,eleanor4epping,3031080322,72,746,816,1242,58,49,72,62,0.6805555555555556,1.0,0.8611111111111112,36,0.04316546762589928,yes
325,Jon Whitehouse,Male,0,Liberal Democrats,Epping Forest,False,jon_whitehouse,104647856,1432,1083,1290,3739,281,348,1431,1123,0.2430167597765363,0.9993016759776536,0.784217877094972,371,0.016882053148889697,no
326,Steve Gee,male,54,Liberal Democrats,Epsom and Ewell,False,EpsomEwellFocus,413349308,1923,746,221,74760,13,344,1923,396,0.17888715548621945,1.0,0.2059282371294852,716,0.027748711390148433,no
327,Catherine Atkinson,female,34,Labour Party,Erewash,False,catkinson80,176721099,1037,2454,2029,22541,568,180,1037,508,0.17357762777242045,1.0,0.48987463837994216,405,0.02981229297018771,no
328,Simon Waddington,male,33,Liberal Democrats,Erith and Thamesmead,False,waddertron,92935875,196,508,678,13868,10,44,196,94,0.22448979591836735,1.0,0.47959183673469385,60,0.023696682464454975,no
329,Andrew Davis,male,0,Liberal Democrats,Esher and Walton,False,CllrAndrewDavis,581092711,231,626,742,7422,19,161,231,182,0.696969696969697,1.0,0.7878787878787878,45,0.017347725520431765,no
330,Joel Mason,male,0,Liberal Democrats,Exeter,False,JoelforExeter,3064448967,97,157,238,886,63,9,97,62,0.09278350515463918,1.0,0.6391752577319587,26,0.01925925925925926,no
331,Karen Whitefield,female,45,Labour Party,Falkirk,False,Karen4Falkirk,2285016715,236,402,257,2045,342,52,236,163,0.22033898305084745,1.0,0.690677966101695,66,0.02045877247365158,no
332,Suella Fernandes,female,35,Conservative and Unionist Party,Fareham,True,SuellaFernandes,1722829178,454,5611,496,23946,195,68,454,227,0.14977973568281938,1.0,0.5,149,0.028177004538577913,no
333,Matthew Winnington,Male,36,Liberal Democrats,Fareham,False,mwinnington,388835030,688,606,273,28533,116,90,688,328,0.1308139534883721,1.0,0.47674418604651164,243,0.023903206767656896,no
334,Michael Desmond,Male,0,Labour Party,Faversham and Mid Kent,False,dezairedale,231859658,74,123,32,43,23,49,74,72,0.6621621621621622,1.0,0.972972972972973,31,0.032191069574247146,no
335,Helen Whately,female,39,Conservative and Unionist Party,Faversham and Mid Kent,True,Helen_Whately,130280613,79,3524,117,567,38,21,79,66,0.26582278481012656,1.0,0.8354430379746836,22,0.019927536231884056,no
336,Simon Nayyar,male,0,Conservative and Unionist Party,Feltham and Heston,False,SimonNayyar,1285675952,528,743,652,8819,378,229,496,330,0.4337121212121212,0.9393939393939394,0.625,221,0.03291629431039619,no
337,Pete Bruce,male,0,Liberal Democrats,Filton and Bradley Stoke,False,petebruce4,2773633017,36,52,38,31,5,29,36,33,0.8055555555555556,1.0,0.9166666666666666,21,0.04468085106382979,no
338,Jack Lopresti,male,46,Conservative and Unionist Party,Filton and Bradley Stoke,True,JackLopresti,1067829343,297,3407,216,4668,126,161,297,249,0.5420875420875421,1.0,0.8383838383838383,112,0.023275145469659187,yes
339,Sarah Sackman,female,0,Labour Party,Finchley and Golders Green,False,sarahsackman,1151672852,1055,3821,1037,39021,1369,185,1055,490,0.17535545023696683,1.0,0.46445497630331756,354,0.023640977694670762,no
340,Lynne Beaumont,female,57,Liberal Democrats,Folkestone and Hythe,False,LynneBeaumont,12695662,2552,2457,2470,78351,266,415,2542,913,0.16261755485893417,0.9960815047021944,0.3577586206896552,848,0.0223876656634458,no
341,Mark Harper,male,45,Conservative and Unionist Party,Forest of Dean,True,Mark_J_Harper,429751008,671,7546,390,14971,257,134,671,222,0.19970193740685543,1.0,0.33084947839046197,278,0.02885313959522574,yes
342,Steven Parry-Hearn,male,0,Labour Party,Forest of Dean,False,steveparryhearn,114582072,661,853,1681,39860,162,121,661,230,0.18305597579425115,1.0,0.34795763993948564,280,0.03403427737936064,no
343,Frederick van Mierlo,Male,26,Liberal Democrats,Fylde,False,fivanmierlo,1123375357,119,441,846,14113,28,44,118,73,0.3697478991596639,0.9915966386554622,0.6134453781512605,51,0.03429724277067922,no
344,Jed Sullivan,male,42,Labour Party,Fylde,False,sullivan_jed,2859889698,1084,706,702,42884,348,280,1080,693,0.25830258302583026,0.996309963099631,0.6392988929889298,347,0.026283896379336463,no
345,Edward Leigh,male,65,Conservative and Unionist Party,Gainsborough,True,EdwardLeighMP,474180693,123,2940,138,328,132,66,123,108,0.5365853658536586,1.0,0.8780487804878049,49,0.028942705256940343,yes
346,Anna Martin,female,32,Liberal Democrats,Garston and Halewood,False,AnnaMartinLD,3097010379,196,604,1493,4033,36,18,189,76,0.09183673469387756,0.9642857142857143,0.3877551020408163,75,0.02550153009180551,no
347,Frank Hindle,male,0,Liberal Democrats,Gateshead,False,frankhindle,36228948,16,93,18,7,4,13,16,16,0.8125,1.0,1.0,8,0.043478260869565216,no
348,Thomas Smith,male,0,Conservative and Unionist Party,Gateshead,False,Tom_Smith26,392844272,1475,554,291,161609,246,522,1475,1022,0.3538983050847458,1.0,0.6928813559322033,376,0.020161938977961286,no
349,Carolyn Abbott,female,0,Conservative and Unionist Party,Gedling,False,Abbott4Gedling,20440432,187,767,2245,16649,46,33,187,56,0.17647058823529413,1.0,0.2994652406417112,81,0.03307472437729685,no
350,Vernon Coaker,male,62,Labour Party,Gedling,True,Vernon_Coaker,90432690,1623,18253,611,42195,1802,394,1623,700,0.24276032039433149,1.0,0.4313000616142945,670,0.03230005302993781,yes
351,Paul Chaplin,male,0,Liberal Democrats,Gillingham and Rainham,False,medwaypaul,1628762916,148,522,465,3509,45,36,148,120,0.24324324324324326,1.0,0.8108108108108109,47,0.02890528905289053,no
352,Rehman Chishti,male,37,Conservative and Unionist Party,Gillingham and Rainham,True,Rehman_Chishti,2863865170,588,8213,93,825,808,338,588,572,0.5748299319727891,1.0,0.9727891156462585,322,0.045531674208144794,yes
353,Paul Clark,male,58,Labour Party,Gillingham and Rainham,False,PaulClark4GandR,1893132558,1570,805,427,68428,557,154,1569,509,0.0980891719745223,0.9993630573248408,0.32420382165605094,595,0.02771696091675595,no
354,Simon Bone,male,0,Conservative and Unionist Party,Glasgow Central,False,simonbone,11472572,238,108,131,3,8,236,238,238,0.9915966386554622,1.0,1.0,24,0.011095700416088766,no
355,Christopher Young,male,0,Liberal Democrats,Glasgow Central,False,cmykey,24861249,1102,753,1051,2497,78,900,1099,1046,0.8166969147005445,0.9972776769509982,0.9491833030852994,205,0.016835016835016835,no
356,Margaret Curran,female,57,Labour Party,Glasgow East,False,Margaret_Curran,77188973,1270,14324,1994,57484,8047,368,1265,751,0.28976377952755905,0.9960629921259843,0.5913385826771653,519,0.03073370047965891,yes
357,Jade O'Neil,female,0,Liberal Democrats,Glasgow North,False,JadeEONeil,257921195,442,402,367,6410,30,118,442,269,0.2669683257918552,1.0,0.6085972850678733,142,0.023591958797142383,no
358,Ewan Hoyle,Male,0,Liberal Democrats,Glasgow South,False,ewanhoyle,82219665,1586,1516,1146,153371,161,251,1584,750,0.15825977301387137,0.9987389659520807,0.4728877679697352,518,0.021851008183582217,no
359,Gordon McCaskill,male,61,Conservative and Unionist Party,Glasgow South West,False,GordonMccaskill,1377434496,679,1346,1420,446,391,78,679,672,0.11487481590574374,1.0,0.9896907216494846,110,0.012360939431396786,no
360,Sophy Gardner,female,0,Labour Party,Gloucester,False,sophygardner,238143703,2457,2092,2242,42067,971,480,2457,1693,0.19536019536019536,1.0,0.689051689051689,669,0.020815183571873057,no
361,Jeremy Hilton,male,60,Liberal Democrats,Gloucester,False,jeremy4glos,2880992001,740,614,541,7908,108,262,739,498,0.35405405405405405,0.9986486486486487,0.672972972972973,360,0.03802683004119573,no
362,Colin Clark,male,46,Conservative and Unionist Party,Gordon,False,Colin_J_Clark,3129059302,40,973,410,2868,34,11,40,14,0.275,1.0,0.35,9,0.015789473684210527,no
363,Caroline Dinenage,female,44,Conservative and Unionist Party,Gosport,True,cj_dinenage,383238347,233,11025,737,6620,211,33,228,110,0.14163090128755365,0.9785407725321889,0.4721030042918455,55,0.018568534773801486,yes
364,Alan Durrant,male,0,Labour Party,Gosport,False,alanejdurrant,68942664,133,773,1536,3095,35,54,133,111,0.40601503759398494,1.0,0.8345864661654135,54,0.045188284518828455,no
365,Byron Davies,male,63,Conservative and Unionist Party,Gower,True,Byron_Davies,240039595,1912,3992,942,46393,512,554,1910,1059,0.2897489539748954,0.9989539748953975,0.5538702928870293,618,0.02467164357858597,no
366,Harrish Bisnauthsing,male,0,Liberal Democrats,Grantham and Stamford,False,HarrishBigb5,2798113381,21,79,103,6,3,7,21,21,0.3333333333333333,1.0,1.0,8,0.03007518796992481,no
367,Nicholas Boles,male,50,Conservative and Unionist Party,Grantham and Stamford,True,NickBoles,1548391070,621,11989,545,38068,2503,443,614,587,0.7133655394524959,0.9887278582930756,0.9452495974235104,280,0.0319744204636291,no
368,Barrie Fairbairn,male,0,Labour Party,Grantham and Stamford,False,barriefairbairn,35840769,113,260,549,4500,41,17,110,82,0.1504424778761062,0.9734513274336283,0.7256637168141593,34,0.026583268178264268,no
369,Tanmanjit Singh Dhesi,male,37,Labour Party,Gravesham,False,TanDhesi,1865540413,833,6882,4273,22249,1036,453,833,499,0.5438175270108043,1.0,0.5990396158463386,410,0.03836436792364555,no
370,Lara Norris,female,0,Labour Party,Great Yarmouth,False,lara_norris,237346888,1695,1706,1173,218698,1049,410,1691,981,0.24188790560471976,0.9976401179941002,0.5787610619469027,424,0.019442406456346296,no
371,Matt Hartley,male,0,Conservative and Unionist Party,Greenwich and Woolwich,False,MattHartley100,88922768,508,1979,2105,9710,397,100,506,297,0.1968503937007874,0.9960629921259843,0.5846456692913385,176,0.024106286810026023,no
372,Anne Milton,female,60,Conservative and Unionist Party,Guildford,True,AnneMilton,312758175,2280,10960,628,6146,1269,1175,2280,2015,0.5153508771929824,1.0,0.8837719298245614,759,0.025395656974604344,yes
373,Simon de Deney,male,0,Liberal Democrats,Hackney North and Stoke Newington,False,simondedeney,19333088,1141,454,461,51640,128,564,1140,967,0.49430324276950044,0.9991235758106923,0.8475021910604733,237,0.017086006776728425,no
